source,time,person,location,organization,miscellaneous
factcheck,2011-07-26T00:00:00,laura litvan|raul grijalva|hirschfeld davis|boehner|barack|d'angelo gore correction|sources barthold|carl|jennifer|sherman|deal|brooks jackson|balance act|richard|jonathan alter|jay carney|timothy geithner|seniors obama|ron paul|eugene kiely|george h.w. bush|jake|jimmy carter|carney|jonathan|vote|patrick|manu raju|bipartisan boehner|harry truman|fiscal year|reagan|democrats balk|david|john boehner|aruna kalyanam|cap|john buckley|michele bachmann|george w. bush|jackson|big oil|thomas|cuts|harry reid|truman|andrew zajac|seung min|social security|barack obama|alter|andy|medicaid|ronald reagan|bachmann|julie|gerald ford|reid|jackie calmes|nancy pelosi|dwight d. eisenhower|cut|lori robertson|lisa,most americans|budget|arizona|the president,political fiction|debt ceiling vote ' routine|balance killed|press secretary|new york times|house republicans|house republican conference|usa today|u.s. house|balance|budget proposal|huffington post|debt ceiling talks between obama|republicans reject tax increases|congressional budget office|house cut|obama nearing deal|boehner calls off debt talks|aug.|fox news|pushes spending cuts|medicaid and social security|kase jubboori|office of management and budget|gop|boehner â€™s response is work|gop nixes raising debt limit|treasury|statutory limits|press|air force one en route joint base andrews|cancels senate â€™s weekend session|u.s. congress|fiscal times|analysis|billion estimate|boehner break down|corporate jet tax gets six obama mentions|obama offers|abc news|wall street journal|bloomberg news|democrats push dueling plans|budgetary proposals|house-passed cut|omb|reuters|joint committee|debt debate cheat sheet|raise medicare eligibility age|raise medicare eligibility age as part of grand debt deal|blank checks boehner|press briefing|office of management|secretary geithner sends debt limit letter|estimated budget effects of the revenue provisions contained,medicare
factcheck,2011-07-26T00:00:00,paul ryan|debbie wasserman schultz,las vegas|reno|albuquerque|miami|denver|tampa|orlando,democratic national committee|new york times|crossroads gps|kaiser health news|gop|republican party|crossroads|medicare|patriot majority|patriot majority tv|wall street journal,spanish|english
factcheck,2011-07-26T00:00:00,brian malerich detroit|jim mcelwain|gary bell jericho,mich.|kansas city,ss & medicare,fiscal factcheck|who pays ?
factcheck,2011-07-25T00:00:00,don '|mark zandi|alan s. blinder|ben nelson|bill nelson|sherrod brown|beverly lahaye|jon tester,ohio|montana|florida|nebraska|china,campaign media analysis group|concerned women for america legislative action committee|fox news|congressional budget office|treasury department|cnn,world war ii|christian
factcheck,2011-08-31T00:00:00,erika sather|chris chocola|barney keller|neil cavuto|mark neumann|obamacare|michael bloomberg|barack obama|keller|mitt romney|tommy thompson|richard gephardt|sebelius|bob dole|george w. bush|cavuto|labor day|thompson|neil|herb kohl|kathleen sebelius|arnold schwarzenegger|neumann|chuck pike,wisconsin|california|d.c.|new york city|massachusetts,thomson â€™s|obama administration|fox news|wisconsin legislative fiscal bureau|tax foundation|no.|senate finance committee|new york times|health and human services|miami herald|spend republican|dependent children|club for growth action|obamacare â€™|tax|cato institute|club|milwaukee journal sentinel|associated press|affordable care act|growth,internet
factcheck,2011-08-26T00:00:00,mccabe|cliff cohn|patrick mccabe|jason a. stephany|olympia snowe|scott brown|stephany|cohn|edward kennedy|scott brown republican|susan collins,maine|boston|watertown|wall street|massachusetts|charlestown|mass.,commonwealth|slashing â€™ entitlements|cap|boston globe|dodd-frank wall street reform|consumer protection act|massuniting â€™s|â€ù social security|republican â€œ cut|seiu|service employees international union|post|mass senior action|aug.|consumer financial protection bureau|chinese progressive association|social security|neighbors united|washington post|union ties massuniting inc.|better east boston|seiu local|massuniting|social security and medicare|gop|medicare,dodd-frank act|medicaid
factcheck,2011-08-25T00:00:00,ogilvie|rick perry|kim|geiger|michael power|sean hannity|robert farley|barack obama|james|george|perry|george ogilvie|prevost|michael|power,tenn.|iowa|minnesota|florence|illinois|whites creek|canada|tennessee|s.c.,hemphill|los angeles times|hemphill brothers coach company|factcheck.org|texas|fox news|federal procurement data system|associated press|new york post|secret service â€™s|secret service,quebec-based|canucklehead obama bus-ted !|canadian|canadian-american
factcheck,2011-08-24T00:00:00,mark robison|herzik|ray|treasurer|john ensign|glenn|lehman brothers|steve|kenny guinn|dean heller|silva|hagar|jane corwin|kate marshall|christina|paul ryan|terry care|robison|robert farley sources silva|amodei|guinn|mark|â€ù medicare|barack obama|mark mathers|g. scottt|eric herzik|lehman|kathy hochul|mark amodei|marshall|medicare|â€œ here|mathers,las vegas|nevada irs|california|florida|nevada|new york|wall street,independent payment advisory board|congressional district|nevada employment security council|federal reserve|college savings plans|reno tv|national republican congressional committee|triangle business journal|nevada state treasurer office|democratic-controlled assembly|house gop|and politico|senate bill|did nevada treasurer|congressional budget office|employment security council|taxpayer protection pledge|nevada treasurer office|tax|nevada-reno professor eric herzik|nevada senate|woman #|air|tet|nevada prepaid tuition program|nevada supreme court|tax record meanwhile|tax increase|kolo|nrcc|â€ù university|tax reform 'n|u.s. treasury bill|state treasurer â€™s office|associated press|north valleys republican women|thomas|tax reform|congressional|gov. guinn millennium scholarship|wachovia|office quarterly investment reports|treasurer 's office|assembly bill|reno gazette-journal|las vegas sun|nevada assembly,steady hand|republican-controlled|more bad news
factcheck,2011-08-23T00:00:00,mike ratrie mount dora|mitt romney|kiely|dale ruff felton|robert cardinal,calif.|st. paul|colo.,environmetal protection agency|fla. Â  thanks|sue petrovski denver|andrew w. kerber blue springs|payroll tax pushback you|oecd|epa you|epa|social security|what does|week of aug.|teachers paid|front group claims epa threatens|factcheck mailbag|factcheck|million jobs,american college dictionary
factcheck,2011-08-23T00:00:00,ben bernanke|rick perry|robert gibbs|maureen dowd|carney|shannon|tucker|buenger|barack obama|perry|walter l. buenger|tom delay|jay carney|gibbs|evan smith|kelley shannon|sanford levinson|harvey tucker,austin|savannah|union|texas,joint resolution for annexing texas|& m university|texas tribune|white|federal reserve|new york times|the obama|supreme court|nbc|texas opt out|â€œ secession|university of texas|associated press,press|civil war|internet
factcheck,2011-08-22T00:00:00,wen jiabao|biden|joe biden,china,washington post|sichuan university|abc news|u.s. treasury|bloomberg news,treasury|chinese
factcheck,2011-09-28T00:00:00,wife part|perry â€™s|rick perry|mike toomey|mike|bocchini|perry|bachmann|anita|joseph a. bocchini|anita perry|toomey|miller|bill miller|pro-michele bachmann,iowa|cedar rapids|fla.|orlando,austin|pac|keep conservatives united|immunization practices|merck â€™s gardasil|texas legislature|national review|fox news|department of pediatrics|acip|advisory committee|american academy of pediatrics|centers for disease control and prevention â€™s advisory committee|cronyism problem|merck|legislature|mem hubble communications inc.|austin chronicle|make us great again|texas medical association|abc news|mem hubble|hpv|fda|louisiana state university health sciences center â€“ shreveport|mem hubble communications,pr
factcheck,2011-09-28T00:00:00,john boehner|lincoln|general electrics|jefferson|boehner|james hutson|not entirely|levi lincoln|carley chatham|michele bachmann|eric robinson carson city|bachmann|roger chance fowlerville|hutson,nev.|fords|massachusetts,ford motor company|fox news debate|danbury baptists|ford motor co.|no child left behind|toyota|library of congress|chrysler|gm|obama â€™s jobs act â€˜ bipartisan|ford focus your|house education and workforce committee|ford|factcheck|wall street journal,framers|fanciful â€˜ facts|baptists
factcheck,2011-09-28T00:00:00,matthew vogel|warren buffett|buffett|jeff [ weiner|obama â€™s|nick kasprak|â€œ wages|kasprak,mountain view|calif.|west hollywood,stop coddling|for obama|democratic national committee|form|tax foundation|h & r block|new york times|social security|brooks jackson memo|tax foundation â€™s|marginal rates calculator|tax calculator|super-rich â€ù|making work pay,linkdin|obamas|medicare
